timestamp,city,lat,lon,aqi,pm2_5,pm10,no2,so2,o3
2025-09-27 20:00:00,Delhi,28.6517178,77.2219388,5,81.16,92.93,5.39,2.77,75.74
2025-09-27 21:00:00,Delhi,28.6517178,77.2219388,5,78.64,89.1,4.48,2.72,72.79
2025-09-27 22:00:00,Delhi,28.6517178,77.2219388,4,72.62,81.18,3.99,2.98,68.86
2025-09-27 23:00:00,Delhi,28.6517178,77.2219388,4,63.41,69.63,3.76,2.88,63.8
2025-09-28 00:00:00,Delhi,28.6517178,77.2219388,4,50.12,54.27,3.61,2.51,59.19
2025-09-28 01:00:00,Delhi,28.6517178,77.2219388,3,34.08,36.9,3.51,2.04,55.61
2025-09-28 02:00:00,Delhi,28.6517178,77.2219388,2,24.85,27.46,3.93,1.85,53.1
2025-09-28 03:00:00,Delhi,28.6517178,77.2219388,2,18.96,21.57,3.81,1.78,56.26
2025-09-28 04:00:00,Delhi,28.6517178,77.2219388,2,11.41,13.22,2.3,1.29,74.68
2025-09-28 05:00:00,Delhi,28.6517178,77.2219388,2,9.69,11.19,1.42,1.08,86.47
2025-09-28 06:00:00,Delhi,28.6517178,77.2219388,2,11.62,13.13,1.06,1.15,92.51
2025-09-28 07:00:00,Delhi,28.6517178,77.2219388,2,13.51,15.02,0.89,1.19,95.88
2025-09-28 08:00:00,Delhi,28.6517178,77.2219388,2,14.2,15.72,0.82,1.21,95.31
2025-09-28 09:00:00,Delhi,28.6517178,77.2219388,2,14.75,16.34,0.83,1.31,95.03
2025-09-28 10:00:00,Delhi,28.6517178,77.2219388,2,16.1,17.96,1.07,1.54,97.51
2025-09-28 11:00:00,Delhi,28.6517178,77.2219388,3,18.23,20.6,1.73,1.84,100
2025-09-28 12:00:00,Delhi,28.6517178,77.2219388,2,19.54,22.38,2.88,2.07,99.04
2025-09-28 13:00:00,Delhi,28.6517178,77.2219388,2,20.54,24.12,4.79,2.27,91.79
2025-09-28 14:00:00,Delhi,28.6517178,77.2219388,2,21.98,26.74,6.64,2.49,82.15
2025-09-28 15:00:00,Delhi,28.6517178,77.2219388,2,23.52,29.49,7.85,2.68,74.35
2025-09-28 16:00:00,Delhi,28.6517178,77.2219388,2,24.63,31.54,8.42,2.78,66.94
2025-09-28 17:00:00,Delhi,28.6517178,77.2219388,3,25.68,33.34,8.68,2.9,61.14
2025-09-28 18:00:00,Delhi,28.6517178,77.2219388,3,26.34,34.26,8.61,2.92,56.6
2025-09-28 19:00:00,Delhi,28.6517178,77.2219388,3,26.52,34.23,7.9,2.8,53.45
2025-09-28 20:00:00,Delhi,28.6517178,77.2219388,3,26.87,34.58,7.12,2.63,51.07
2025-09-28 21:00:00,Delhi,28.6517178,77.2219388,3,27.25,35,6.32,2.47,49.46
2025-09-28 22:00:00,Delhi,28.6517178,77.2219388,3,27.6,35.35,5.61,2.38,48.77
2025-09-28 23:00:00,Delhi,28.6517178,77.2219388,3,28.17,35.88,5.1,2.37,48.56
2025-09-29 00:00:00,Delhi,28.6517178,77.2219388,3,28.84,36.46,4.84,2.4,48.41
2025-09-29 01:00:00,Delhi,28.6517178,77.2219388,3,29.38,36.94,5.02,2.5,47.5
2025-09-29 02:00:00,Delhi,28.6517178,77.2219388,3,29.9,37.59,5.78,2.72,46.69
2025-09-29 03:00:00,Delhi,28.6517178,77.2219388,3,30.29,37.65,5.39,2.85,53.12
2025-09-29 04:00:00,Delhi,28.6517178,77.2219388,2,24.77,29.08,2.67,2.09,80.94
2025-09-29 05:00:00,Delhi,28.6517178,77.2219388,2,22.12,25.28,1.57,1.55,94.6
2025-09-29 06:00:00,Delhi,28.6517178,77.2219388,3,22.13,24.91,1.15,1.35,102.13
2025-09-29 07:00:00,Delhi,28.6517178,77.2219388,3,17.85,19.96,0.92,1.05,106.49
2025-09-29 08:00:00,Delhi,28.6517178,77.2219388,3,15.5,17.31,0.94,0.93,106.51
2025-09-29 09:00:00,Delhi,28.6517178,77.2219388,3,14.8,16.55,1.1,0.91,106.5
2025-09-29 10:00:00,Delhi,28.6517178,77.2219388,3,14.8,16.65,1.59,0.99,105.92
2025-09-29 11:00:00,Delhi,28.6517178,77.2219388,3,15.24,17.36,2.55,1.08,103.51
2025-09-29 12:00:00,Delhi,28.6517178,77.2219388,3,15.47,17.9,3.96,1.17,100.12
2025-09-29 13:00:00,Delhi,28.6517178,77.2219388,2,16.77,20.89,8.56,1.52,84.15
2025-09-29 14:00:00,Delhi,28.6517178,77.2219388,2,19.41,26.72,13.65,2.07,64.72
2025-09-29 15:00:00,Delhi,28.6517178,77.2219388,2,22,32.33,16.46,2.45,52.18
2025-09-29 16:00:00,Delhi,28.6517178,77.2219388,2,24.04,36.48,17.43,2.58,43.95
2025-09-29 17:00:00,Delhi,28.6517178,77.2219388,3,25.84,39.56,17.51,2.48,38.62
2025-09-29 18:00:00,Delhi,28.6517178,77.2219388,3,26.84,40.51,17.04,2.07,34.7
2025-09-29 19:00:00,Delhi,28.6517178,77.2219388,3,26.72,39,15.44,1.56,32.49
2025-09-29 20:00:00,Delhi,28.6517178,77.2219388,3,26.52,37.4,13.28,1.31,31.79
2025-09-29 21:00:00,Delhi,28.6517178,77.2219388,3,25.97,35.37,11.1,1.18,32.86
2025-09-29 22:00:00,Delhi,28.6517178,77.2219388,2,24.51,32.22,8.63,1.09,38.48
2025-09-29 23:00:00,Delhi,28.6517178,77.2219388,2,23.6,30.11,7.23,1.03,39.24
2025-09-30 00:00:00,Delhi,28.6517178,77.2219388,2,22.7,27.98,6.26,0.98,40.56
2025-09-30 01:00:00,Delhi,28.6517178,77.2219388,3,46.74,61.11,10.93,1.83,18.56
2025-09-30 02:00:00,Delhi,28.6517178,77.2219388,3,48.42,64.67,13.3,2.4,14.11
2025-09-30 03:00:00,Delhi,28.6517178,77.2219388,3,49.97,67.22,12.77,2.69,16.07
2025-09-30 04:00:00,Delhi,28.6517178,77.2219388,3,45.87,56.09,6.82,2.76,66.57
2025-09-30 05:00:00,Delhi,28.6517178,77.2219388,3,47.74,56.43,4.48,2.55,86.07
2025-09-30 06:00:00,Delhi,28.6517178,77.2219388,4,52.27,60.18,3.38,2.32,99
2025-09-30 07:00:00,Delhi,28.6517178,77.2219388,3,39.49,43.91,1.86,1.45,106.77
2025-09-30 08:00:00,Delhi,28.6517178,77.2219388,3,32.08,35.13,1.55,1.11,107.14
2025-09-30 09:00:00,Delhi,28.6517178,77.2219388,3,29.23,31.9,1.68,1.03,107.45
2025-09-30 10:00:00,Delhi,28.6517178,77.2219388,3,28.34,31.14,2.43,1.06,106.62
2025-09-30 11:00:00,Delhi,28.6517178,77.2219388,3,28.59,31.88,4.15,1.18,102.74
2025-09-30 12:00:00,Delhi,28.6517178,77.2219388,3,28.12,31.93,6.72,1.31,96.74
2025-09-30 13:00:00,Delhi,28.6517178,77.2219388,3,28.13,32.89,9.94,1.57,85.27
2025-09-30 14:00:00,Delhi,28.6517178,77.2219388,3,29.31,35.56,12.54,1.87,71.41
2025-09-30 15:00:00,Delhi,28.6517178,77.2219388,3,30.34,37.62,13.66,2.06,60.61
2025-09-30 16:00:00,Delhi,28.6517178,77.2219388,3,30.54,38.58,13.31,1.94,52.11
2025-09-30 17:00:00,Delhi,28.6517178,77.2219388,3,30.62,39.23,12.45,1.74,47.99
2025-09-30 18:00:00,Delhi,28.6517178,77.2219388,3,30.03,38.33,11.26,1.46,47.4
2025-09-30 19:00:00,Delhi,28.6517178,77.2219388,3,27.86,34.46,9.17,1.36,50.11
2025-09-30 20:00:00,Delhi,28.6517178,77.2219388,3,25.12,30.28,7.12,1.23,50.86
2025-09-30 21:00:00,Delhi,28.6517178,77.2219388,2,22.66,26.78,5.48,1.03,52.24
2025-09-30 22:00:00,Delhi,28.6517178,77.2219388,2,21.27,24.72,4.59,0.9,50.15
2025-09-30 23:00:00,Delhi,28.6517178,77.2219388,2,21.06,24.44,4.44,0.93,43.68
2025-10-01 00:00:00,Delhi,28.6517178,77.2219388,2,21.07,24.56,4.65,1.09,38.36
2025-10-01 01:00:00,Delhi,28.6517178,77.2219388,2,18.37,27.33,7.41,1.4,30.2
2025-10-01 02:00:00,Delhi,28.6517178,77.2219388,2,19.57,30.18,9.37,1.7,26.44
2025-10-01 03:00:00,Delhi,28.6517178,77.2219388,2,20.27,31.79,9.27,1.94,29.09
2025-10-01 04:00:00,Delhi,28.6517178,77.2219388,2,17.36,26.6,5.53,1.78,54.43
2025-10-01 05:00:00,Delhi,28.6517178,77.2219388,2,17.37,25.29,3.59,1.5,72.18
2025-10-01 06:00:00,Delhi,28.6517178,77.2219388,2,20.45,27.77,2.56,1.39,87.31
2025-10-01 07:00:00,Delhi,28.6517178,77.2219388,2,18.15,23.13,1.7,1.03,95.12
2025-10-01 08:00:00,Delhi,28.6517178,77.2219388,2,15.82,19.35,1.52,0.86,94.9
2025-10-01 09:00:00,Delhi,28.6517178,77.2219388,2,15.22,18.39,1.7,0.82,93.57
2025-10-01 10:00:00,Delhi,28.6517178,77.2219388,2,15.19,18.51,2.46,0.88,90.23
2025-10-01 11:00:00,Delhi,28.6517178,77.2219388,2,15.79,19.65,4.15,1.03,84.64
2025-10-01 12:00:00,Delhi,28.6517178,77.2219388,2,16.09,20.46,6.43,1.17,78.72
2025-10-01 13:00:00,Delhi,28.6517178,77.2219388,2,17.2,23.14,10.89,1.53,67.12
2025-10-01 14:00:00,Delhi,28.6517178,77.2219388,2,19.4,28.09,15.49,2.02,52.72
2025-10-01 15:00:00,Delhi,28.6517178,77.2219388,2,21.77,33.21,18.22,2.43,42.05
2025-10-01 16:00:00,Delhi,28.6517178,77.2219388,2,23.65,37.13,19.29,2.57,33.68
2025-10-01 17:00:00,Delhi,28.6517178,77.2219388,3,25.32,40.23,19.6,2.47,27.46
2025-10-01 18:00:00,Delhi,28.6517178,77.2219388,3,26.35,41.67,19.55,2.1,22.7
2025-10-01 19:00:00,Delhi,28.6517178,77.2219388,3,26.92,41.8,18.6,1.63,19.03
2025-10-01 20:00:00,Delhi,28.6517178,77.2219388,3,27.8,42.67,17.22,1.39,16.18
2025-10-01 21:00:00,Delhi,28.6517178,77.2219388,3,28.7,43.7,15.84,1.28,14.1
2025-10-01 22:00:00,Delhi,28.6517178,77.2219388,3,29.82,45.1,14.76,1.31,12.63
2025-10-01 23:00:00,Delhi,28.6517178,77.2219388,3,31.42,47.12,14.17,1.4,11.34
2025-10-02 00:00:00,Delhi,28.6517178,77.2219388,3,33.66,49.57,14.11,1.53,9.89
2025-10-02 01:00:00,Delhi,28.6517178,77.2219388,3,35.11,52.12,15.11,1.88,7.58
2025-10-02 02:00:00,Delhi,28.6517178,77.2219388,3,36.79,56.22,15.94,2.57,6.12
2025-10-02 03:00:00,Delhi,28.6517178,77.2219388,3,39.14,60.35,14.18,3.05,12.03
2025-10-02 04:00:00,Delhi,28.6517178,77.2219388,2,24.18,35.31,6.84,2.65,63.22
2025-10-02 05:00:00,Delhi,28.6517178,77.2219388,2,21.87,30.29,4.85,2.11,75.57
2025-10-02 06:00:00,Delhi,28.6517178,77.2219388,2,22.99,30.19,3.73,1.97,85.83
2025-10-02 07:00:00,Delhi,28.6517178,77.2219388,2,18.61,23.06,2.01,1.39,97.38
2025-10-02 08:00:00,Delhi,28.6517178,77.2219388,3,16.68,19.97,1.55,1.1,100.34
2025-10-02 09:00:00,Delhi,28.6517178,77.2219388,3,16.71,19.72,1.57,1.01,101.81
2025-10-02 10:00:00,Delhi,28.6517178,77.2219388,3,17.03,20.04,1.9,0.99,102.61
2025-10-02 11:00:00,Delhi,28.6517178,77.2219388,3,17.39,20.6,2.81,1.06,101.77
2025-10-02 12:00:00,Delhi,28.6517178,77.2219388,2,17.59,21.06,4.25,1.17,99.32
2025-10-02 13:00:00,Delhi,28.6517178,77.2219388,2,18.59,22.97,6.67,1.44,91.67
2025-10-02 14:00:00,Delhi,28.6517178,77.2219388,2,20.88,26.91,9.07,1.8,81.91
2025-10-02 15:00:00,Delhi,28.6517178,77.2219388,2,23.5,31.17,10.32,2.04,74.48
2025-10-02 16:00:00,Delhi,28.6517178,77.2219388,3,26.25,35.22,10.57,2.15,68.58
2025-10-02 17:00:00,Delhi,28.6517178,77.2219388,3,29.48,39.56,10.47,2.23,64.82
2025-10-02 18:00:00,Delhi,28.6517178,77.2219388,3,32.61,43.24,10.12,2.19,62
2025-10-02 19:00:00,Delhi,28.6517178,77.2219388,3,35.3,45.97,9.25,2,59.23
2025-10-02 20:00:00,Delhi,28.6517178,77.2219388,3,38.18,49.07,8.2,1.85,56.1
2025-10-02 21:00:00,Delhi,28.6517178,77.2219388,3,41.34,52.52,7.23,1.75,53.31
2025-10-02 22:00:00,Delhi,28.6517178,77.2219388,3,44.4,55.84,6.51,1.61,49.9
2025-10-02 23:00:00,Delhi,28.6517178,77.2219388,3,47.54,59.24,6.06,1.48,46.2
2025-10-03 00:00:00,Delhi,28.6517178,77.2219388,4,50.99,62.61,6.02,1.45,43.21
2025-10-03 01:00:00,Delhi,28.6517178,77.2219388,4,55.14,67.45,7.04,1.65,40.45
2025-10-03 02:00:00,Delhi,28.6517178,77.2219388,4,61.81,76.02,9.8,2.24,39.32
2025-10-03 03:00:00,Delhi,28.6517178,77.2219388,4,72.17,87.12,10.26,3.34,52.23
2025-10-03 04:00:00,Delhi,28.6517178,77.2219388,4,60.87,68.53,3.45,6.48,109.59
2025-10-03 05:00:00,Delhi,28.6517178,77.2219388,3,47.03,52.22,1.96,5.09,120.2
2025-10-03 06:00:00,Delhi,28.6517178,77.2219388,3,45,49.59,1.51,4.55,125.61
2025-10-03 07:00:00,Delhi,28.6517178,77.2219388,3,43.09,47.14,1.35,3.99,128.74
2025-10-03 08:00:00,Delhi,28.6517178,77.2219388,3,38.56,42.06,1.41,3.29,126.5
2025-10-03 09:00:00,Delhi,28.6517178,77.2219388,3,34.83,38.07,1.64,2.93,123.35
2025-10-03 10:00:00,Delhi,28.6517178,77.2219388,3,33.07,36.36,2.28,2.8,120.82
2025-10-03 11:00:00,Delhi,28.6517178,77.2219388,3,34.24,38.01,3.63,2.81,118.08
2025-10-03 12:00:00,Delhi,28.6517178,77.2219388,3,35.37,39.73,5.58,2.88,114.76
2025-10-03 13:00:00,Delhi,28.6517178,77.2219388,3,37.5,43.03,8.47,3.16,104.94
2025-10-03 14:00:00,Delhi,28.6517178,77.2219388,3,41.14,48.55,11.08,3.52,92.4
2025-10-03 15:00:00,Delhi,28.6517178,77.2219388,3,45.01,54.19,12.25,3.73,83.58
2025-10-03 16:00:00,Delhi,28.6517178,77.2219388,3,48.59,59.44,13.27,3.55,72.29
2025-10-03 17:00:00,Delhi,28.6517178,77.2219388,4,52.66,65.5,14.88,3.25,59.61
2025-10-03 18:00:00,Delhi,28.6517178,77.2219388,4,55.97,69.91,15.98,2.79,49.22
2025-10-03 19:00:00,Delhi,28.6517178,77.2219388,4,57.74,71.58,15.44,2.21,41.94
2025-10-03 20:00:00,Delhi,28.6517178,77.2219388,4,59.34,73.02,13.44,1.86,37.75
2025-10-03 21:00:00,Delhi,28.6517178,77.2219388,4,61.42,75.11,11.81,1.7,34.67
2025-10-03 22:00:00,Delhi,28.6517178,77.2219388,4,63.51,77.22,10.59,1.62,31.96
2025-10-03 23:00:00,Delhi,28.6517178,77.2219388,4,65.21,78.88,9.62,1.44,29.1
2025-10-04 00:00:00,Delhi,28.6517178,77.2219388,4,66.49,80.05,8.96,1.25,26.4
2025-10-04 01:00:00,Delhi,28.6517178,77.2219388,4,66.76,80.46,9.11,1.29,23.47
2025-10-04 02:00:00,Delhi,28.6517178,77.2219388,4,67.06,81.66,10.61,1.8,21.44
2025-10-04 03:00:00,Delhi,28.6517178,77.2219388,4,69.12,84.44,11.2,2.63,30.24
2025-10-04 04:00:00,Delhi,28.6517178,77.2219388,4,56.45,64.9,3.97,9.01,106.6
2025-10-04 05:00:00,Delhi,28.6517178,77.2219388,4,52.2,59.01,2.44,7.37,122.12
2025-10-04 06:00:00,Delhi,28.6517178,77.2219388,4,53.5,59.95,1.75,6.82,132.16
2025-10-04 07:00:00,Delhi,28.6517178,77.2219388,4,51.53,57.34,1.17,6.33,141.35
2025-10-04 08:00:00,Delhi,28.6517178,77.2219388,4,48.3,54.25,1.07,5.46,142.07
2025-10-04 09:00:00,Delhi,28.6517178,77.2219388,4,46.2,52.83,1.11,4.85,141.82
2025-10-04 10:00:00,Delhi,28.6517178,77.2219388,3,47.43,55.35,1.96,4.48,138.64
2025-10-04 11:00:00,Delhi,28.6517178,77.2219388,4,50.03,59.49,3.81,4.16,129.75
2025-10-04 12:00:00,Delhi,28.6517178,77.2219388,4,51.7,62.69,6.51,3.9,119.34
2025-10-04 13:00:00,Delhi,28.6517178,77.2219388,4,53.59,66.3,10.75,3.61,99.12
2025-10-04 14:00:00,Delhi,28.6517178,77.2219388,4,56.37,71.31,14.57,3.38,77.39
2025-10-04 15:00:00,Delhi,28.6517178,77.2219388,4,58.98,76.18,16.27,3.18,62.57
2025-10-04 16:00:00,Delhi,28.6517178,77.2219388,4,60.24,78.94,16.28,2.87,52.17
2025-10-04 17:00:00,Delhi,28.6517178,77.2219388,4,61.76,81.34,15.76,2.52,45.96
2025-10-04 18:00:00,Delhi,28.6517178,77.2219388,4,62.79,82.24,15.12,2.05,42.46
2025-10-04 19:00:00,Delhi,28.6517178,77.2219388,4,62.47,80.89,13.33,1.57,42.09
2025-10-04 20:00:00,Delhi,28.6517178,77.2219388,4,62.46,80.42,11.43,1.32,41.88
2025-10-04 21:00:00,Delhi,28.6517178,77.2219388,4,62.19,80.3,9.74,1.2,42.88
2025-10-04 22:00:00,Delhi,28.6517178,77.2219388,4,60.5,79.77,7.82,1.25,49.39
2025-10-04 23:00:00,Delhi,28.6517178,77.2219388,4,58.15,78.03,6.47,1.2,54.22
2025-10-05 00:00:00,Delhi,28.6517178,77.2219388,4,54.64,74.91,5.57,1.15,57.34
2025-10-05 01:00:00,Delhi,28.6517178,77.2219388,3,49.16,70.06,5.12,1.26,60
2025-10-05 02:00:00,Delhi,28.6517178,77.2219388,3,43.42,65.21,5.94,1.43,58.52
2025-10-05 03:00:00,Delhi,28.6517178,77.2219388,3,37.25,60.29,6.14,1.58,59.02
2025-10-05 04:00:00,Delhi,28.6517178,77.2219388,3,29.53,54.75,4,1.71,72.62
2025-10-05 05:00:00,Delhi,28.6517178,77.2219388,3,27.47,54.07,3,1.81,82.86
2025-10-05 06:00:00,Delhi,28.6517178,77.2219388,3,28.26,56.1,2.31,1.86,93.8
2025-10-05 07:00:00,Delhi,28.6517178,77.2219388,3,25.02,48.27,0.97,1.38,109.58
2025-10-05 08:00:00,Delhi,28.6517178,77.2219388,3,25.62,45.23,0.7,1.25,115.51
2025-10-05 09:00:00,Delhi,28.6517178,77.2219388,3,25.5,43.33,0.75,1.23,116.8
2025-10-05 10:00:00,Delhi,28.6517178,77.2219388,3,25.77,43.04,1.97,1.32,110.5
2025-10-05 11:00:00,Delhi,28.6517178,77.2219388,3,26.54,44.36,4.75,1.54,99.82
2025-10-05 12:00:00,Delhi,28.6517178,77.2219388,3,27.22,45.72,8.91,1.84,90.62
2025-10-05 13:00:00,Delhi,28.6517178,77.2219388,3,28.09,47.57,12.77,2.22,80.73
2025-10-05 14:00:00,Delhi,28.6517178,77.2219388,3,29.3,49.74,14.47,2.45,69.61
2025-10-05 15:00:00,Delhi,28.6517178,77.2219388,3,30.06,50.84,14.63,2.5,61.85
2025-10-05 16:00:00,Delhi,28.6517178,77.2219388,3,29.79,50.04,13.78,2.37,56.28
2025-10-05 17:00:00,Delhi,28.6517178,77.2219388,3,29.25,48.93,12.86,2.23,52.72
2025-10-05 18:00:00,Delhi,28.6517178,77.2219388,3,27.4,46.01,11.38,2,51.65
2025-10-05 19:00:00,Delhi,28.6517178,77.2219388,2,23.82,41.04,8.69,1.79,53.2
2025-10-05 20:00:00,Delhi,28.6517178,77.2219388,2,21.49,37.91,7.22,1.61,51.29
2025-10-05 21:00:00,Delhi,28.6517178,77.2219388,2,20.26,36.36,6.32,1.44,48.44
2025-10-05 22:00:00,Delhi,28.6517178,77.2219388,2,19.42,34.09,5.68,1.46,45.77
2025-10-05 23:00:00,Delhi,28.6517178,77.2219388,2,19.06,32.38,5.32,1.39,43.42
2025-10-06 00:00:00,Delhi,28.6517178,77.2219388,2,19.3,32.1,5.31,1.3,41.11
2025-10-06 01:00:00,Delhi,28.6517178,77.2219388,2,20.1,33.19,5.94,1.35,38.46
2025-10-06 02:00:00,Delhi,28.6517178,77.2219388,2,21.32,35.7,7.67,1.65,35.09
2025-10-06 03:00:00,Delhi,28.6517178,77.2219388,2,22.21,37.62,8.8,1.98,33.95
2025-10-06 04:00:00,Delhi,28.6517178,77.2219388,2,22.77,38.39,8.59,2.24,37.51
2025-10-06 05:00:00,Delhi,28.6517178,77.2219388,2,23.41,38.5,8.1,2.36,42.76
2025-10-06 06:00:00,Delhi,28.6517178,77.2219388,2,24.01,37.72,7.29,2.35,50.89
2025-10-06 07:00:00,Delhi,28.6517178,77.2219388,2,18.32,26.65,4.55,1.75,64.69
2025-10-06 08:00:00,Delhi,28.6517178,77.2219388,2,16.82,22.26,3.26,1.4,71.61
2025-10-06 09:00:00,Delhi,28.6517178,77.2219388,2,17.4,21.8,2.53,1.21,77.99
2025-10-06 10:00:00,Delhi,28.6517178,77.2219388,2,15.58,19.22,2.07,0.97,80.24
2025-10-06 11:00:00,Delhi,28.6517178,77.2219388,2,13.97,17.38,2.51,0.91,78.2
2025-10-06 12:00:00,Delhi,28.6517178,77.2219388,2,12.91,16.4,3.61,0.93,74.22
2025-10-06 13:00:00,Delhi,28.6517178,77.2219388,2,13.26,17.5,5.23,1.09,69.62
2025-10-06 14:00:00,Delhi,28.6517178,77.2219388,2,15.09,20.69,6.64,1.36,65.63
2025-10-06 15:00:00,Delhi,28.6517178,77.2219388,2,16.63,23.53,7.29,1.55,62.46
2025-10-06 16:00:00,Delhi,28.6517178,77.2219388,2,17.17,25.05,7.34,1.59,59.07
2025-10-06 17:00:00,Delhi,28.6517178,77.2219388,2,17,25.67,7.29,1.59,55.89
2025-10-06 18:00:00,Delhi,28.6517178,77.2219388,2,16.26,25.17,7.1,1.5,53.11
2025-10-06 19:00:00,Delhi,28.6517178,77.2219388,2,14.91,23.26,6.45,1.4,51.01
2025-10-06 20:00:00,Delhi,28.6517178,77.2219388,2,13.82,21.26,5.79,1.46,49.09
2025-10-06 21:00:00,Delhi,28.6517178,77.2219388,2,12.76,19.18,5.23,1.53,47.18
2025-10-06 22:00:00,Delhi,28.6517178,77.2219388,2,11.73,17.64,4.8,1.4,44.68
2025-10-06 23:00:00,Delhi,28.6517178,77.2219388,2,11.03,16.79,4.53,1.23,42.06
2025-10-07 00:00:00,Delhi,28.6517178,77.2219388,2,10.43,16.08,4.45,1.15,39.87
2025-10-07 01:00:00,Delhi,28.6517178,77.2219388,2,10.22,16.23,4.97,1.21,37.6
2025-10-07 02:00:00,Delhi,28.6517178,77.2219388,2,10.46,17.57,6.24,1.45,35.47
2025-10-07 03:00:00,Delhi,28.6517178,77.2219388,2,10.38,18.04,6.28,1.63,37.74
2025-10-07 04:00:00,Delhi,28.6517178,77.2219388,1,8.95,15.56,4.26,1.5,48.27
2025-10-07 05:00:00,Delhi,28.6517178,77.2219388,1,9.57,15.6,3.06,1.34,57.9
2025-10-07 06:00:00,Delhi,28.6517178,77.2219388,2,12.09,17.94,2.11,1.25,69.83
2025-10-07 07:00:00,Delhi,28.6517178,77.2219388,2,11.13,20.44,1.1,0.97,80.36
2025-10-07 08:00:00,Delhi,28.6517178,77.2219388,2,10.9,23.26,0.86,0.87,86.6
2025-10-07 09:00:00,Delhi,28.6517178,77.2219388,2,11.5,24.95,0.94,0.88,90.61
2025-10-07 10:00:00,Delhi,28.6517178,77.2219388,2,12.89,27.33,2.09,1.07,91.02
2025-10-07 11:00:00,Delhi,28.6517178,77.2219388,2,14.77,30.71,4.62,1.36,86.31
2025-10-07 12:00:00,Delhi,28.6517178,77.2219388,2,16.39,34.41,8.58,1.63,78.94
2025-10-07 13:00:00,Delhi,28.6517178,77.2219388,2,17.95,37.9,12.69,1.87,67.56
2025-10-07 14:00:00,Delhi,28.6517178,77.2219388,2,19.88,41.63,15.19,2.06,57.36
2025-10-07 15:00:00,Delhi,28.6517178,77.2219388,2,21.57,44.31,16.27,2.08,50.33
2025-10-07 16:00:00,Delhi,28.6517178,77.2219388,2,22.73,45.35,16.71,1.95,43.54
2025-10-07 17:00:00,Delhi,28.6517178,77.2219388,2,24.26,46.93,17.51,1.81,36.34
2025-10-07 18:00:00,Delhi,28.6517178,77.2219388,3,25.4,47.62,17.96,1.56,30.59
2025-10-07 19:00:00,Delhi,28.6517178,77.2219388,3,25.6,46.51,16.94,1.21,27.29
2025-10-07 20:00:00,Delhi,28.6517178,77.2219388,3,26.11,45.52,15.4,0.98,24.91
2025-10-07 21:00:00,Delhi,28.6517178,77.2219388,3,26.8,44.28,13.83,0.83,23.37
2025-10-07 22:00:00,Delhi,28.6517178,77.2219388,3,29.05,44.13,11.88,0.83,24.14
2025-10-07 23:00:00,Delhi,28.6517178,77.2219388,3,31.15,44.1,10.32,0.8,24.13
2025-10-08 00:00:00,Delhi,28.6517178,77.2219388,3,33.12,44.65,9.23,0.83,24.17
2025-10-08 01:00:00,Delhi,28.6517178,77.2219388,3,36.93,48.86,8.34,1.49,28.08
2025-10-08 02:00:00,Delhi,28.6517178,77.2219388,3,35.79,49.82,8.92,1.75,27.35
2025-10-08 03:00:00,Delhi,28.6517178,77.2219388,3,33.23,49.43,8.13,1.83,30.41
2025-10-08 04:00:00,Delhi,28.6517178,77.2219388,3,32.07,48.78,5.38,2,55.12
2025-10-08 05:00:00,Delhi,28.6517178,77.2219388,3,34.75,50.68,3.93,1.86,75.4
2025-10-08 06:00:00,Delhi,28.6517178,77.2219388,3,39.07,53.73,2.84,1.71,94.31
2025-10-08 07:00:00,Delhi,28.6517178,77.2219388,3,24.75,38.8,1.25,0.86,105.91
2025-10-08 08:00:00,Delhi,28.6517178,77.2219388,3,18.83,36.75,0.86,0.53,113.2
2025-10-08 09:00:00,Delhi,28.6517178,77.2219388,3,17.61,36.56,0.87,0.48,117.09
2025-10-08 10:00:00,Delhi,28.6517178,77.2219388,3,17.92,37.61,1.6,0.58,118.04
2025-10-08 11:00:00,Delhi,28.6517178,77.2219388,3,19.3,39.62,3.35,0.83,114.74
2025-10-08 12:00:00,Delhi,28.6517178,77.2219388,3,20.45,41.18,6.14,1.09,108.42
2025-10-08 13:00:00,Delhi,28.6517178,77.2219388,2,22.29,43.53,10.86,1.55,93.33
2025-10-08 14:00:00,Delhi,28.6517178,77.2219388,3,25.34,47.87,15.37,2.1,76.52
2025-10-08 15:00:00,Delhi,28.6517178,77.2219388,3,28.69,52.73,17.7,2.43,64.98
2025-10-08 16:00:00,Delhi,28.6517178,77.2219388,3,31.37,56.21,18.56,2.44,55.42
2025-10-08 17:00:00,Delhi,28.6517178,77.2219388,3,34.15,59.74,19.18,2.3,47.71
2025-10-08 18:00:00,Delhi,28.6517178,77.2219388,3,36.04,61.56,19.2,1.89,41.67
2025-10-08 19:00:00,Delhi,28.6517178,77.2219388,3,36.4,60.98,17.46,1.36,37.61
2025-10-08 20:00:00,Delhi,28.6517178,77.2219388,3,36.91,61.23,15.11,1.09,35.29
2025-10-08 21:00:00,Delhi,28.6517178,77.2219388,3,37.48,61.79,13.06,0.93,33.39
2025-10-08 22:00:00,Delhi,28.6517178,77.2219388,3,37.98,62.38,11.32,0.83,32
2025-10-08 23:00:00,Delhi,28.6517178,77.2219388,3,38.74,63.37,9.91,0.76,31.13
2025-10-09 00:00:00,Delhi,28.6517178,77.2219388,3,39.64,64.52,9.05,0.76,30.52
